"Type","Parameter Type","Date","Time","Operator ID","Probe Model","Probe SN","Method Name","Sample ID","Primary Reading Value","Primary Reading Units","Supp Reading 1","Supp Units 1","Supp Reading 2","Supp Units 2","Supp Reading 3","Supp Units 3","Reading Setting 1","Reading Setting 2","Reading Setting 3","Reading Setting 4","Reading Message 1","Reading Message 2","Reading Message 3","Reading Message 4","Check Std Value","Check Std Units","Check Std Graph","Check Std Status","Calibration Status","Cal Date","Cal Time","Cal Operator ID","Cal Slope Name","Cal Slope","Cal Slope Aux","Cal Slope Units","Cal Offset","Cal Offset Units","Cal r2","Cal Number Of Std's","Cal Std 1","Cal Std 1 Units","Cal Std 1 Primary Value","Cal Std 1 Primary Units","Cal Std 1 Supp Value","Cal Std 2","Cal Std 2 Units","Cal Std 2 Primary Value","Cal Std 2 Primary Units","Cal Std 2 Supp Value","Cal Std 3","Cal Std 3 Units","Cal Std 3 Primary Value","Cal Std 3 Primary Units","Cal Std 3 Supp Value","Cal Std 4","Cal Std 4 Units","Cal Std 4 Primary Value","Cal Std 4 Primary Units","Cal Std 4 Supp Value","Cal Std 5","Cal Std 5 Units","Cal Std 5 Primary Value","Cal Std 5 Primary Units","Cal Std 5 Supp Value","Cal Std 6","Cal Std 6 Units","Cal Std 6 Primary Value","Cal Std 6 Primary Units","Cal Std 6 Supp Value","Cal Std 7","Cal Std 7 Units","Cal Std 7 Primary Value","Cal Std 7 Primary Units","Cal Std 7 Supp Value","Cal Std Supp Units","Cal Message 1","Cal Message 2","Cal Message 3","Cal Message 4","Date/Time POSIX","Cal Date/Time POSIX","Meter SN","Measurement Stability","Measurement Mode",
RD,CD,11-Jun-2024,8:27:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59193),94.6,mS/cm,28.4,°C,101.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094479,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:26:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59192),94.2,mS/cm,28.4,°C,100.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094419,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:25:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59191),94.2,mS/cm,28.4,°C,100.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094359,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:24:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59190),94.2,mS/cm,28.4,°C,100.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094299,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:23:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59189),94.6,mS/cm,28.4,°C,101.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094239,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:22:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59188),94.1,mS/cm,28.4,°C,100.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094179,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:21:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59187),94.2,mS/cm,28.4,°C,100.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094119,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:20:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59186),94.2,mS/cm,28.4,°C,100.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718094059,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:19:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59185),94.2,mS/cm,28.4,°C,100.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093999,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:18:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59184),94.2,mS/cm,28.4,°C,100.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093939,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:18:00,Default,CDC401,SN 231662582599,Edited,Sample ID (59183),94.2,mS/cm,28.4,°C,100.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093880,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:16:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59182),94.2,mS/cm,28.5,°C,100.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093819,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:15:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59181),94.2,mS/cm,28.5,°C,100.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093759,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:14:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59180),94.6,mS/cm,28.5,°C,101.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093699,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:13:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59179),94.7,mS/cm,28.5,°C,101.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093639,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:12:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59178),94.6,mS/cm,28.5,°C,101.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093579,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:11:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59177),94.6,mS/cm,28.5,°C,101.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093519,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:11:00,Default,CDC401,SN 231662582599,Edited,Sample ID (59176),94.6,mS/cm,28.5,°C,101.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093460,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:09:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59175),94.2,mS/cm,28.5,°C,101.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093399,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:08:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59174),94.2,mS/cm,28.5,°C,101.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093339,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:07:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59173),94.2,mS/cm,28.6,°C,101.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093279,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:06:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59172),94.2,mS/cm,28.6,°C,101.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093219,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:05:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59171),94.2,mS/cm,28.6,°C,101.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093159,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:05:00,Default,CDC401,SN 231662582599,Edited,Sample ID (59170),94.6,mS/cm,28.6,°C,101.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093100,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:03:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59169),94.2,mS/cm,28.7,°C,101.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718093039,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:02:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59168),94.2,mS/cm,28.7,°C,101.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092979,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:01:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59167),94.6,mS/cm,28.7,°C,101.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092919,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,8:00:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59166),94.2,mS/cm,28.7,°C,101.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092859,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:59:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59165),94.2,mS/cm,28.7,°C,101.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092799,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:59:00,Default,CDC401,SN 231662582599,Edited,Sample ID (59164),94.2,mS/cm,28.7,°C,101.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092740,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:57:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59163),94.7,mS/cm,28.8,°C,102.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092679,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:56:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59162),94.3,mS/cm,28.8,°C,101.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092619,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:55:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59161),94.3,mS/cm,28.8,°C,101.6,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092559,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:54:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59160),94.7,mS/cm,28.8,°C,102.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092499,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:53:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59159),94.3,mS/cm,28.8,°C,101.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092439,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:52:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59158),94.3,mS/cm,28.8,°C,101.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092379,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:52:00,Default,CDC401,SN 231662582599,Edited,Sample ID (59157),94.7,mS/cm,28.8,°C,102.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092320,1717513807,231992200025,,Interval,EndOfRecord
RD,CD,11-Jun-2024,7:50:59,Default,CDC401,SN 231662582599,Edited,Sample ID (59156),94.3,mS/cm,28.8,°C,101.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,15:10:07,Default,K,0.318,,cm⁻¹,,,,1,111800,µS/cm,105.9,mS/cm,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1718092259,1717513807,231992200025,,Interval,EndOfRecord
