"Type","Parameter Type","Date","Time","Operator ID","Probe Model","Probe SN","Method Name","Sample ID","Primary Reading Value","Primary Reading Units","Supp Reading 1","Supp Units 1","Supp Reading 2","Supp Units 2","Supp Reading 3","Supp Units 3","Reading Setting 1","Reading Setting 2","Reading Setting 3","Reading Setting 4","Reading Message 1","Reading Message 2","Reading Message 3","Reading Message 4","Check Std Value","Check Std Units","Check Std Graph","Check Std Status","Calibration Status","Cal Date","Cal Time","Cal Operator ID","Cal Slope Name","Cal Slope","Cal Slope Aux","Cal Slope Units","Cal Offset","Cal Offset Units","Cal r2","Cal Number Of Std's","Cal Std 1","Cal Std 1 Units","Cal Std 1 Primary Value","Cal Std 1 Primary Units","Cal Std 1 Supp Value","Cal Std 2","Cal Std 2 Units","Cal Std 2 Primary Value","Cal Std 2 Primary Units","Cal Std 2 Supp Value","Cal Std 3","Cal Std 3 Units","Cal Std 3 Primary Value","Cal Std 3 Primary Units","Cal Std 3 Supp Value","Cal Std 4","Cal Std 4 Units","Cal Std 4 Primary Value","Cal Std 4 Primary Units","Cal Std 4 Supp Value","Cal Std 5","Cal Std 5 Units","Cal Std 5 Primary Value","Cal Std 5 Primary Units","Cal Std 5 Supp Value","Cal Std 6","Cal Std 6 Units","Cal Std 6 Primary Value","Cal Std 6 Primary Units","Cal Std 6 Supp Value","Cal Std 7","Cal Std 7 Units","Cal Std 7 Primary Value","Cal Std 7 Primary Units","Cal Std 7 Supp Value","Cal Std Supp Units","Cal Message 1","Cal Message 2","Cal Message 3","Cal Message 4","Date/Time POSIX","Cal Date/Time POSIX","Meter SN","Measurement Stability","Measurement Mode",
RD,CD,08-Jun-2024,10:16:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77660),152.8,mS/cm,27.9,°C,162.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841782,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:15:23,Default,CDC401,SN 181522588013,Edited,Sample ID (77659),152.8,mS/cm,28.0,°C,162.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841723,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:14:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77658),152.8,mS/cm,28.0,°C,162.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841662,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:13:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77657),152.7,mS/cm,28.0,°C,162.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841602,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:12:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77656),152.7,mS/cm,28.0,°C,162.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841542,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:11:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77655),152.6,mS/cm,28.1,°C,162.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841482,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:10:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77654),152.6,mS/cm,28.1,°C,162.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841422,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:09:23,Default,CDC401,SN 181522588013,Edited,Sample ID (77653),152.6,mS/cm,28.1,°C,162.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841363,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:08:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77652),152.6,mS/cm,28.1,°C,162.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841302,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:07:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77651),152.5,mS/cm,28.1,°C,162.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841242,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:06:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77650),152.5,mS/cm,28.1,°C,162.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841182,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:05:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77649),152.5,mS/cm,28.2,°C,162.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841122,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:04:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77648),152.4,mS/cm,28.2,°C,162.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841062,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:03:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77647),152.5,mS/cm,28.2,°C,162.6,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717841002,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:02:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77646),152.5,mS/cm,28.2,°C,162.6,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840942,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:01:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77645),152.5,mS/cm,28.2,°C,162.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840882,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,10:00:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77644),152.5,mS/cm,28.2,°C,162.6,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840822,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:59:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77643),152.5,mS/cm,28.2,°C,162.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840762,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:58:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77642),152.5,mS/cm,28.2,°C,162.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840702,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:57:23,Default,CDC401,SN 181522588013,Edited,Sample ID (77641),152.5,mS/cm,28.2,°C,162.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840643,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:56:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77640),152.4,mS/cm,28.2,°C,162.6,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840582,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:55:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77639),152.5,mS/cm,28.2,°C,162.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840522,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:54:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77638),152.4,mS/cm,28.2,°C,162.7,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840462,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:53:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77637),152.4,mS/cm,28.3,°C,162.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840402,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:52:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77636),152.5,mS/cm,28.3,°C,162.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840342,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:51:23,Default,CDC401,SN 181522588013,Edited,Sample ID (77635),152.5,mS/cm,28.3,°C,162.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840283,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:50:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77634),152.4,mS/cm,28.3,°C,162.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840222,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:49:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77633),152.5,mS/cm,28.3,°C,162.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840162,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:48:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77632),152.4,mS/cm,28.3,°C,162.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840102,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:47:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77631),152.6,mS/cm,28.3,°C,163.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717840042,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:46:23,Default,CDC401,SN 181522588013,Edited,Sample ID (77630),152.6,mS/cm,28.3,°C,163.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839983,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:45:23,Default,CDC401,SN 181522588013,Edited,Sample ID (77629),152.7,mS/cm,28.3,°C,163.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839923,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:44:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77628),152.6,mS/cm,28.4,°C,163.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839862,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:43:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77627),152.6,mS/cm,28.4,°C,163.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839802,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:42:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77626),152.6,mS/cm,28.4,°C,163.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839742,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:41:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77625),152.6,mS/cm,28.4,°C,163.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839682,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:40:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77624),152.6,mS/cm,28.4,°C,163.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839622,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:39:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77623),152.5,mS/cm,28.5,°C,163.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839562,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:38:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77622),152.5,mS/cm,28.5,°C,163.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839502,1717511880,232782200041,,Interval,EndOfRecord
RD,CD,08-Jun-2024,9:37:22,Default,CDC401,SN 181522588013,Edited,Sample ID (77621),152.5,mS/cm,28.5,°C,163.6,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,04-Jun-2024,14:38:00,Default,K,0.427,,cm⁻¹,,,,1,111800,µS/cm,108.1,mS/cm,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1717839442,1717511880,232782200041,,Interval,EndOfRecord
