"Type","Parameter Type","Date","Time","Operator ID","Probe Model","Probe SN","Method Name","Sample ID","Primary Reading Value","Primary Reading Units","Supp Reading 1","Supp Units 1","Supp Reading 2","Supp Units 2","Supp Reading 3","Supp Units 3","Reading Setting 1","Reading Setting 2","Reading Setting 3","Reading Setting 4","Reading Message 1","Reading Message 2","Reading Message 3","Reading Message 4","Check Std Value","Check Std Units","Check Std Graph","Check Std Status","Calibration Status","Cal Date","Cal Time","Cal Operator ID","Cal Slope Name","Cal Slope","Cal Slope Aux","Cal Slope Units","Cal Offset","Cal Offset Units","Cal r2","Cal Number Of Std's","Cal Std 1","Cal Std 1 Units","Cal Std 1 Primary Value","Cal Std 1 Primary Units","Cal Std 1 Supp Value","Cal Std 2","Cal Std 2 Units","Cal Std 2 Primary Value","Cal Std 2 Primary Units","Cal Std 2 Supp Value","Cal Std 3","Cal Std 3 Units","Cal Std 3 Primary Value","Cal Std 3 Primary Units","Cal Std 3 Supp Value","Cal Std 4","Cal Std 4 Units","Cal Std 4 Primary Value","Cal Std 4 Primary Units","Cal Std 4 Supp Value","Cal Std 5","Cal Std 5 Units","Cal Std 5 Primary Value","Cal Std 5 Primary Units","Cal Std 5 Supp Value","Cal Std 6","Cal Std 6 Units","Cal Std 6 Primary Value","Cal Std 6 Primary Units","Cal Std 6 Supp Value","Cal Std 7","Cal Std 7 Units","Cal Std 7 Primary Value","Cal Std 7 Primary Units","Cal Std 7 Supp Value","Cal Std Supp Units","Cal Message 1","Cal Message 2","Cal Message 3","Cal Message 4","Date/Time POSIX","Cal Date/Time POSIX","Meter SN","Measurement Stability","Measurement Mode",
RD,CD,28-May-2024,10:39:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46954),104.6,mS/cm,31.6,°C,118.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892742,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:38:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46953),104.6,mS/cm,31.7,°C,119.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892682,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:37:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46952),104.6,mS/cm,31.7,°C,119.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892622,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:36:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46951),104.5,mS/cm,31.7,°C,119.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892561,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:35:03,Default,CDC401,SN 231662582599,Edited,Sample ID (46950),104.5,mS/cm,31.8,°C,119.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892503,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:34:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46949),104.5,mS/cm,31.8,°C,119.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892442,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:33:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46948),104.4,mS/cm,31.9,°C,119.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892382,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:32:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46947),104.3,mS/cm,32.0,°C,119.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892321,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:31:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46946),104.2,mS/cm,32.0,°C,119.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892261,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:30:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46945),104.2,mS/cm,32.0,°C,119.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892201,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:29:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46944),104.2,mS/cm,32.1,°C,119.5,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892142,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:28:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46943),104.2,mS/cm,32.1,°C,119.6,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892082,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:27:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46942),104.2,mS/cm,32.2,°C,119.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716892022,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:26:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46941),104.2,mS/cm,32.2,°C,119.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891962,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:25:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46940),104.0,mS/cm,32.3,°C,119.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891901,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:24:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46939),104.0,mS/cm,32.3,°C,119.8,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891841,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:23:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46938),103.9,mS/cm,32.4,°C,119.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891782,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:22:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46937),103.9,mS/cm,32.4,°C,119.9,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891722,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:21:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46936),104.0,mS/cm,32.5,°C,120.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891662,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:20:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46935),103.9,mS/cm,32.5,°C,120.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891602,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:19:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46934),103.7,mS/cm,32.6,°C,120.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891541,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:18:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46933),103.7,mS/cm,32.6,°C,120.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891481,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:17:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46932),103.8,mS/cm,32.6,°C,120.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891422,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:16:03,Default,CDC401,SN 231662582599,Edited,Sample ID (46931),103.8,mS/cm,32.7,°C,120.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891363,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:15:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46930),103.7,mS/cm,32.7,°C,120.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891301,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:14:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46929),103.7,mS/cm,32.6,°C,120.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891241,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:13:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46928),103.8,mS/cm,32.7,°C,120.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891182,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:12:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46927),103.8,mS/cm,32.7,°C,120.4,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891122,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:11:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46926),103.7,mS/cm,32.7,°C,120.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891061,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:10:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46925),103.8,mS/cm,32.6,°C,120.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716891002,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:09:03,Default,CDC401,SN 231662582599,Edited,Sample ID (46924),103.8,mS/cm,32.6,°C,120.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890943,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:08:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46923),103.7,mS/cm,32.6,°C,120.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890881,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:07:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46922),103.7,mS/cm,32.6,°C,120.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890821,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:06:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46921),103.8,mS/cm,32.6,°C,120.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890762,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:05:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46920),103.9,mS/cm,32.6,°C,120.3,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890702,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:04:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46919),103.8,mS/cm,32.6,°C,120.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890642,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:03:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46918),103.8,mS/cm,32.6,°C,120.1,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890581,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:02:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46917),103.8,mS/cm,32.6,°C,120.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890522,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:01:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46916),103.8,mS/cm,32.6,°C,120.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890461,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,10:00:02,Default,CDC401,SN 231662582599,Edited,Sample ID (46915),103.9,mS/cm,32.5,°C,120.2,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890402,1716823004,231992200025,,Interval,EndOfRecord
RD,CD,28-May-2024,9:59:01,Default,CDC401,SN 231662582599,Edited,Sample ID (46914),103.8,mS/cm,32.5,°C,120.0,mS/cm,,,NaCl/Non-Linear,Reference Temperature = 25 °C,,,,,,,,,,,OK,27-May-2024,15:16:44,Default,K,0.321,,cm⁻¹,,,,1,111800,µS/cm,107.3,mS/cm,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°C,,,,,1716890341,1716823004,231992200025,,Interval,EndOfRecord
